file_date,latitude,longitude,sza,vza,xco2,xco2_sigma,xco2_qual,time,GID_0,COUNTRY,is_rice_area
2022-01-01,10.835864,105.55236,42.557724,0.76379645,419.2171,0.6067172,0.0,2022-01-01 03:15:44.724990464,VNM,Vietnam,True
2022-01-01,10.843701,105.565636,42.556026,1.0057578,419.4515,0.58877337,0.0,2022-01-01 03:15:44.751986944,VNM,Vietnam,True
2022-01-01,10.772624,105.48473,42.54712,0.7201896,417.98602,0.5597938,0.0,2022-01-01 03:15:44.896021248,VNM,Vietnam,True
2022-01-01,10.803487,105.538185,42.539646,0.29138637,418.55258,0.53212696,0.0,2022-01-01 03:15:45.004007424,VNM,Vietnam,True
2022-01-01,10.811269,105.5515,42.537876,0.5239877,418.51642,0.5369023,0.0,2022-01-01 03:15:45.031003648,VNM,Vietnam,True
2022-01-01,10.695007,105.599464,42.41196,0.12185226,420.11792,0.5769799,0.0,2022-01-01 03:15:46.976999936,VNM,Vietnam,True
2022-01-01,10.444487,105.746635,42.11352,0.48020983,419.3248,0.6090431,0.0,2022-01-01 03:15:51.590010624,VNM,Vietnam,True
2022-01-01,10.735132,105.62697,42.428226,0.7642327,419.58917,0.6503374,0.0,2022-01-01 03:15:46.725019904,VNM,Vietnam,True
2022-01-01,10.759756,105.627815,42.448112,1.006107,419.33456,0.6890665,0.0,2022-01-01 03:15:46.418000640,VNM,Vietnam,True
2022-01-01,10.751923,105.61454,42.44981,0.7641599,420.11716,0.6433008,0.0,2022-01-01 03:15:46.391004416,VNM,Vietnam,True
2022-01-01,10.736337,105.58793,42.453316,0.29174328,417.71533,0.5619803,0.0,2022-01-01 03:15:46.337011456,VNM,Vietnam,False
2022-01-01,10.838356,105.474174,42.60806,0.25166446,419.55542,0.608108,0.0,2022-01-01 03:15:43.950019840,VNM,Vietnam,True
2022-01-01,10.728584,105.5746,42.455128,0.12166878,418.03308,0.5484258,0.0,2022-01-01 03:15:46.310014976,VNM,Vietnam,True
2022-01-01,10.753125,105.5755,42.4749,0.29165402,419.22223,0.5149178,0.0,2022-01-01 03:15:46.004001792,VNM,Vietnam,True
2022-01-01,10.745372,105.562164,42.476707,0.12157693,419.14404,0.525712,0.0,2022-01-01 03:15:45.977005568,VNM,Vietnam,True
2022-01-01,10.769913,105.563065,42.496483,0.2915648,419.00992,0.5220847,0.0,2022-01-01 03:15:45.670992128,VNM,Vietnam,True
2022-01-01,10.7867,105.55063,42.518066,0.29147556,418.95413,0.5366084,0.0,2022-01-01 03:15:45.337016832,VNM,Vietnam,True
2022-01-01,10.826913,105.57807,42.534443,1.0058275,418.47995,0.6679094,0.0,2022-01-01 03:15:45.084996352,VNM,Vietnam,True
2022-01-01,10.8190775,105.5648,42.53614,0.76386905,417.87677,0.6582717,0.0,2022-01-01 03:15:45.058000128,VNM,Vietnam,True
2022-01-01,10.768712,105.602104,42.471394,0.7640872,418.89285,0.65934455,0.0,2022-01-01 03:15:46.057994496,VNM,Vietnam,True
2022-01-01,10.886222,105.51503,42.62247,0.76357776,419.52377,0.66569614,0.0,2022-01-01 03:15:43.724995840,VNM,Vietnam,True
2022-01-01,10.878411,105.50173,42.624207,0.52367586,418.9679,0.55096424,0.0,2022-01-01 03:15:43.697999360,VNM,Vietnam,True
2022-01-01,10.870627,105.48842,42.62598,0.29102883,418.39508,0.5064833,0.0,2022-01-01 03:15:43.671002880,VNM,Vietnam,True
2022-01-01,10.873317,105.41006,42.676624,0.7204701,418.87848,0.55127496,0.0,2022-01-01 03:15:42.895992064,VNM,Vietnam,True
2022-01-01,10.944414,105.49097,42.68552,1.0053385,418.64932,0.60893327,0.0,2022-01-01 03:15:42.751997696,VNM,Vietnam,True
